2500	77.463735
2496	76.978071
2492	76.474734
2488	75.906549
2484	75.282482
2480	74.658417
2476	73.966254
2472	73.228869
2468	72.475258
2464	71.68172
2460	70.831731
2456	69.966513
2452	69.078363
2448	68.20084
2444	67.276372
2440	66.346675
2436	65.389459
2432	64.432501
2428	63.445384
2424	62.477321
2420	61.511026
2416	60.55507
2412	59.585459
2408	58.662363
2404	57.766506
2400	56.884325
2396	56.046484
2392	55.240612
2388	54.477402
2384	53.745216
2380	53.060653
2376	52.412515
2372	51.716982
2368	51.029484
2364	50.338497
2360	49.661514
2356	48.980519
2352	48.296194
2348	47.633812
2344	46.975246
2340	46.329537
2336	45.697745
2332	45.081996
2328	44.477889
2324	43.865228
2320	43.294194
2316	42.733727
2312	42.191564
2308	41.631735
2304	41.110385
2300	40.61534
2296	40.124685
2292	39.644373
2288	39.184062
2284	38.736991
2280	38.300198
2276	37.88889
2272	37.480618
2268	37.079484
2264	36.712878
2260	36.345274
2256	35.997288
2252	35.673506
2248	35.38328
2244	35.101073
2240	34.825328
2236	34.567387
2232	34.323298
2228	34.079178
2224	33.851877
2220	33.644024
2216	33.460015
2212	33.323696
2208	33.257987
2204	33.272183
2200	33.334525
2196	33.432596
2192	33.514084
2188	33.590786
2184	33.658998
2180	33.744662
2176	33.840005
2172	33.944258
2168	34.065015
2164	34.177977
2160	34.305312
2156	34.448632
2152	34.612058
2148	34.815645
2144	35.052703
2140	35.322228
2136	35.63846
2132	35.97637
2128	36.342318
2124	36.736421
2120	37.163328
2116	37.603245
2112	38.053741
2108	38.528067
2104	39.022368
2100	39.545528
2096	40.091678
2092	40.676012
2088	41.29096
2084	41.944552
2080	42.61756
2076	43.317531
2072	44.058647
2068	44.845354
2064	45.669835
2060	46.531349
2056	47.448209
2052	48.407879
2048	49.412274
2044	50.471359
2040	51.566781
2036	52.704659
2032	53.890939
2028	55.11816
2024	56.399907
2020	57.720269
2016	59.084017
2012	60.506069
2008	61.969962
2004	63.478068
2000	65.018728
1996	66.586439
1992	68.197283
1988	69.824657
1984	71.463034
1980	73.11575
1976	74.772069
1972	76.419599
1968	78.034161
1964	79.59888
1960	81.105034
1956	82.522863
1952	83.850854
1948	85.046954
1944	86.131909
1940	87.071301
1936	87.854194
1932	88.464179
1928	88.906031
1924	89.146032
1920	89.174322
1916	89.012496
1912	88.669415
1908	88.128274
1904	87.40366
1900	86.502503
1896	85.440392
1892	84.166581
1888	82.809596
1884	81.337797
1880	79.771844
1876	78.028169
1872	76.183912
1868	74.348211
1864	72.600903
1860	70.730238
1856	68.877279
1852	67.04423
1848	65.069389
1844	63.316421
1840	61.552048
1836	59.734759
1832	58.052474
1828	56.464767
1824	54.927822
1820	53.36574
1816	51.900231
1812	50.52798
1808	49.212527
1804	47.955758
1800	46.505993
1796	45.407059
1792	44.338108
1788	43.314234
1784	42.095596
1780	41.21766
1776	40.392072
1772	39.613257
1768	38.911073
1764	38.2627
1760	37.675397
1756	37.136357
1752	36.649038
1748	36.21202
1744	35.833968
1740	35.491547
1736	35.20558
1732	34.974545
1728	34.783584
1724	34.646433
1720	34.559587
1716	34.521025
1712	34.528368
1708	34.594455
1704	34.713733
1700	34.884808
1696	35.111374
1692	35.389264
1688	35.727131
1684	36.128293
1680	36.596272
1676	37.128046
1672	37.728913
1668	38.40554
1664	39.157997
1660	39.984677
1656	40.894431
1652	41.904321
1648	43.012849
1644	44.205455
1640	45.51715
1636	46.929394
1632	48.461776
1628	50.116253
1624	51.915356
1620	53.786286
1616	55.768237
1612	57.890167
1608	60.132904
1604	62.447681
1600	64.875583
1596	67.353867
1592	69.866237
1588	72.374323
1584	74.833481
1580	77.198435
1576	79.404345
1572	81.405847
1568	83.147435
1564	84.556864
1560	85.602963
1556	86.215232
1552	86.379664
1548	86.087458
1544	85.34116
