2500	88.409871
2496	88.428612
2492	88.482905
2488	88.592544
2484	88.60579
2480	88.674141
2476	88.720974
2472	88.82086
2468	88.84573
2464	88.884405
2460	88.937302
2456	88.979151
2452	88.99245
2448	89.023011
2444	89.064832
2440	89.11662
2436	89.142998
2432	89.202055
2428	89.2589
2424	89.308094
2420	89.359513
2416	89.407154
2412	89.474279
2408	89.538717
2404	89.595758
2400	89.685092
2396	89.765396
2392	89.852646
2388	89.933916
2384	90.014641
2380	90.103759
2376	90.21267
2372	90.293013
2368	90.367477
2364	90.427548
2360	90.484153
2356	90.551671
2352	90.576508
2348	90.607435
2344	90.646886
2340	90.673768
2336	90.700021
2332	90.727048
2328	90.730812
2324	90.758325
2320	90.797879
2316	90.840793
2312	90.882741
2308	90.897113
2304	90.883254
2300	90.858022
2296	90.856703
2292	90.888244
2288	90.930949
2284	90.960086
2280	90.91475
2276	90.851586
2272	90.851183
2268	90.918596
2264	90.925461
2260	90.849704
2256	90.784705
2252	90.800306
2248	90.847553
2244	90.805728
2240	90.741026
2236	90.752238
2232	90.794639
2228	90.725238
2224	90.676125
2220	90.753733
2216	90.759268
2212	90.719626
2208	90.788554
2204	90.827901
2200	90.837282
2196	90.94216
2192	90.969506
2188	90.993913
2184	91.103061
2180	91.076971
2176	91.128983
2172	91.199582
2168	91.156587
2164	91.253752
2160	91.243447
2156	91.313107
2152	91.356668
2148	91.375394
2144	91.457752
2140	91.488628
2136	91.575071
2132	91.599404
2128	91.684249
2124	91.686372
2120	91.746786
2116	91.753162
2112	91.832971
2108	91.833664
2104	91.892543
2100	91.882573
2096	91.9234
2092	91.926065
2088	91.917322
2084	91.97544
2080	91.944955
2076	91.991175
2072	91.989981
2068	91.95173
2064	92.036891
2060	92.020595
2056	91.960078
2052	92.02896
2048	92.035173
2044	91.967959
2040	92.018913
2036	92.077309
2032	92.024694
2028	91.983882
2024	92.053709
2020	92.101712
2016	92.049872
2012	91.996408
2008	92.011108
2004	92.07357
2000	92.124774
1996	92.101289
1992	92.039282
1988	92.009318
1984	92.01775
1980	92.049381
1976	92.105992
1972	92.147042
1968	92.172521
1964	92.197397
1960	92.193062
1956	92.160275
1952	92.155524
1948	92.173263
1944	92.1694
1940	92.184603
1936	92.219511
1932	92.198895
1928	92.208251
1924	92.170218
1920	92.214832
1916	92.110238
1912	92.191971
1908	92.334958
1904	92.32754
1900	92.223532
1896	92.154634
1892	92.209583
1888	92.172557
1884	92.200355
1880	92.105028
1876	92.190938
1872	91.992222
1868	92.136
1864	92.210751
1860	92.073935
1856	92.120401
1852	92.176128
1848	92.236165
1844	92.234226
1840	92.301933
1836	92.261508
1832	92.043185
1828	91.9868
1824	92.095338
1820	92.1585
1816	92.151066
1812	92.194117
1808	92.195838
1804	92.226229
1800	92.087332
1796	92.189754
1792	92.090017
1788	92.15191
1784	92.064519
1780	92.055477
1776	92.044771
1772	92.049783
1768	92.045291
1764	92.045404
1760	92.048018
1756	92.050998
1752	92.057224
1748	92.044878
1744	92.04521
1740	92.045945
1736	92.05373
1732	92.05204
1728	92.066162
1724	92.060199
1720	92.052111
1716	92.060002
1712	92.064706
1708	92.055702
1704	92.049414
1700	92.048521
1696	92.056919
1692	92.060684
1688	92.044908
1684	92.047998
1680	92.058109
1676	92.05384
1672	92.049715
1668	92.054725
1664	92.06489
1660	92.066597
1656	92.059558
1652	92.062348
1648	92.055896
1644	92.051812
1640	92.061086
1636	92.050837
1632	92.055845
1628	92.057639
1624	92.055023
1620	92.053819
1616	92.049127
1612	92.045889
1608	92.046901
1604	92.048916
1600	92.046969
1596	92.035951
1592	92.042864
1588	92.048065
1584	92.038777
1580	92.032106
1576	92.035711
1572	92.025105
1568	92.029743
1564	92.023833
1560	92.022976
1556	92.010471
1552	92.022681
1548	92.02458
1544	92.013828
1540	92.00357
1536	92.012374
1532	92.016549
1528	92.015626
1524	91.998061
1520	91.991366
1516	91.98874
1512	91.990016
1508	91.989618
1504	91.982828
1500	91.973047
1496	91.962071
1492	91.959032
1488	91.94922
1484	91.941862
1480	91.940941
1476	91.931875
1472	91.920789
1468	91.909273
1464	91.897414
1460	91.897949
1456	91.881631
1452	91.857941
1448	91.847641
1444	91.818795
1440	91.783903
1436	91.768717
1432	91.744288
1428	91.713385
1424	91.675507
1420	91.648167
1416	91.626499
1412	91.601504
1408	91.616465
1404	91.636036
1400	91.656703
1396	91.702321
1392	91.759686
1388	91.793452
1384	91.793862
1380	91.824809
1376	91.896474
1372	91.890974
1368	91.878106
1364	91.932946
1360	91.993963
1356	91.988413
1352	91.93112
1348	91.908032
1344	91.91757
1340	91.922723
1336	91.921614
1332	91.916145
1328	91.914629
1324	91.924599
1320	91.919681
1316	91.915907
1312	91.92083
1308	91.91844
1304	91.913693
1300	91.91606
1296	91.914345
1292	91.910411
1288	91.912319
1284	91.909637
1280	91.906828
1276	91.898975
1272	91.893053
1268	91.90093
1264	91.897456
1260	91.888712
1256	91.877776
1252	91.869938
1248	91.869594
1244	91.873016
1240	91.874506
1236	91.868897
1232	91.869625
1228	91.864702
1224	91.86479
1220	91.863626
1216	91.856446
1212	91.865862
1208	91.865726
1204	91.851387
1200	91.852889
1196	91.858663
1192	91.846411
1188	91.843562
1184	91.847197
1180	91.841051
1176	91.838597
1172	91.840354
1168	91.829917
1164	91.828464
1160	91.829504
1156	91.830294
1152	91.835205
1148	91.811973
1144	91.809092
1140	91.816101
1136	91.819673
1132	91.814845
1128	91.81223
1124	91.809546
1120	91.804387
1116	91.795289
1112	91.793642
1108	91.799769
1104	91.800815
1100	91.801893
1096	91.788374
1092	91.775115
1088	91.779425
1084	91.786619
1080	91.78316
1076	91.772746
1072	91.770603
1068	91.762916
1064	91.755228
1060	91.759529
1056	91.773142
1052	91.753839
1048	91.754563
1044	91.739111
1040	91.731468
1036	91.735014
1032	91.745229
1028	91.745725
1024	91.721769
1020	91.719921
1016	91.717916
1012	91.718812
1008	91.707297
1004	91.699968
1000	91.704377
996	91.69818
992	91.687573
988	91.681957
984	91.675408
980	91.672619
976	91.659728
972	91.674132
968	91.665817
964	91.647166
960	91.641869
956	91.644996
952	91.633332
948	91.622055
944	91.625012
940	91.625091
936	91.621544
932	91.613379
928	91.614135
924	91.603277
920	91.606237
916	91.604385
912	91.598703
908	91.591802
904	91.581007
900	91.57285
896	91.570221
892	91.558362
888	91.557268
884	91.536189
880	91.533686
876	91.520549
872	91.503949
868	91.50999
864	91.506618
860	91.713602
856	91.711399
852	91.787545
848	91.762759
844	91.763681
840	91.772848
836	91.742281
832	91.752301
828	91.695303
824	91.688864
820	91.653763
816	91.627915
812	91.633304
808	91.661418
804	91.662826
800	91.630518
796	91.645889
792	91.637801
788	91.649398
784	91.650781
780	91.645069
776	91.629351
772	91.639749
768	91.664375
764	91.661244
760	91.65324
756	91.650265
752	91.657447
748	91.652003
744	91.632455
740	91.631871
736	91.658979
732	91.652653
728	91.656952
724	91.653481
720	91.659616
716	91.65438
712	91.661013
708	91.661877
704	91.671309
700	91.653357
696	91.649092
692	91.672207
688	91.635189
684	91.652007
680	91.646499
676	91.653922
672	91.632294
668	91.625478
664	91.635019
660	91.620087
656	91.616384
652	91.631372
648	91.62293
644	91.608152
640	91.609814
636	91.613278
632	91.62899
628	91.609419
624	91.630758
620	91.621343
616	91.624417
612	91.618776
608	91.620736
604	91.594664
600	91.598738
596	91.595926
592	91.582189
588	91.571742
584	91.573281
580	91.577375
576	91.560134
572	91.568207
568	91.561606
564	91.561949
560	91.552706
556	91.565765
552	91.566634
548	91.534806
544	91.543961
540	91.532254
536	91.530448
532	91.528503
528	91.514665
524	91.513253
520	91.49919
516	91.498062
512	91.465277
508	91.435787
504	91.422799
500	91.417709
496	91.397049
492	91.397178
488	91.391232
484	91.390387
480	91.382884
476	91.355728
472	91.340221
468	91.315324
464	91.290823
460	91.271175
456	91.256627
452	91.219745
448	91.209402
444	91.208961
440	91.204468
436	91.190686
432	91.179737
428	91.146782
424	91.1263
420	91.101313
416	91.08198
412	91.062374
408	91.0319
404	90.967337
400	90.888955
396	90.786313
392	90.665879
388	90.535287
384	90.373429
380	90.242684
376	90.111615
372	89.858336
368	89.522073
364	89.099774
360	88.570116
356	87.883267
352	87.01889
348	85.93525
344	84.529271
340	82.768223
336	80.592472
332	77.927086
328	74.645587
324	70.679294
320	65.972782
316	60.603866
312	54.776479
308	48.049302
304	40.888666
300	33.63422
