2500	82.595596
2496	82.726214
2492	82.92083
2488	83.065859
2484	83.234782
2480	83.400049
2476	83.532291
2472	83.663774
2468	83.819654
2464	83.92717
2460	84.089994
2456	84.167629
2452	84.285337
2448	84.402076
2444	84.49598
2440	84.584347
2436	84.665305
2432	84.723048
2428	84.805705
2424	84.839131
2420	84.892099
2416	84.958399
2412	85.028747
2408	85.116772
2404	85.215412
2400	85.341021
2396	85.522248
2392	85.727187
2388	85.992971
2384	86.281367
2380	86.597763
2376	86.935001
2372	87.259213
2368	87.534464
2364	87.800477
2360	88.053785
2356	88.251775
2352	88.428705
2348	88.585753
2344	88.747652
2340	88.890732
2336	89.028053
2332	89.130553
2328	89.259679
2324	89.349189
2320	89.414819
2316	89.482385
2312	89.552491
2308	89.590402
2304	89.611066
2300	89.659744
2296	89.680107
2292	89.691125
2288	89.6859
2284	89.684681
2280	89.654697
2276	89.627456
2272	89.570353
2268	89.523461
2264	89.451136
2260	89.406435
2256	89.328729
2252	89.270348
2248	89.206888
2244	89.120178
2240	89.060024
2236	88.987832
2232	88.886914
2228	88.764336
2224	88.628443
2220	88.497245
2216	88.402329
2212	88.379095
2208	88.466568
2204	88.673426
2200	88.945242
2196	89.219014
2192	89.452664
2188	89.637246
2184	89.770648
2180	89.90964
2176	90.030808
2172	90.131604
2168	90.213712
2164	90.283343
2160	90.317027
2156	90.337367
2152	90.360641
2148	90.400748
2144	90.491956
2140	90.620793
2136	90.783624
2132	90.963775
2128	91.139898
2124	91.344062
2120	91.509738
2116	91.664459
2112	91.80621
2108	91.912914
2104	92.002614
2100	92.081107
2096	92.163038
2092	92.22384
2088	92.263397
2084	92.311898
2080	92.344921
2076	92.378236
2072	92.401892
2068	92.423373
2064	92.443001
2060	92.463621
2056	92.487157
2052	92.491807
2048	92.49754
2044	92.509801
2040	92.513634
2036	92.517462
2032	92.514591
2028	92.499633
2024	92.488203
2020	92.487233
2016	92.482207
2012	92.484379
2008	92.47152
2004	92.450216
2000	92.446976
1996	92.448804
1992	92.472658
1988	92.493578
1984	92.509207
1980	92.540428
1976	92.574306
1972	92.612117
1968	92.660781
1964	92.710898
1960	92.751393
1956	92.788049
1952	92.813852
1948	92.843634
1944	92.858303
1940	92.876347
1936	92.889714
1932	92.891717
1928	92.899309
1924	92.916577
1920	92.930654
1916	92.925028
1912	92.923138
1908	92.910765
1904	92.9202
1900	92.931065
1896	92.91081
1892	92.912146
1888	92.930435
1884	92.952134
1880	92.954672
1876	92.932447
1872	92.932479
1868	92.964026
1864	92.983446
1860	92.984108
1856	92.982322
1852	92.996769
1848	92.96391
1844	92.965217
1840	92.962874
1836	92.965079
1832	92.967276
1828	92.983022
1824	92.982778
1820	92.979667
1816	92.983057
1812	93.001126
1808	92.998723
1804	93.010555
1800	92.956309
1796	92.960975
1792	92.96678
1788	92.962836
1784	92.901892
1780	92.912264
1776	92.894064
1772	92.889732
1768	92.892355
1764	92.904455
1760	92.905475
1756	92.900423
1752	92.904358
1748	92.904059
1744	92.906627
1740	92.919487
1736	92.904595
1732	92.905317
1728	92.905934
1724	92.913262
1720	92.898838
1716	92.89825
1712	92.903476
1708	92.909752
1704	92.905418
1700	92.887994
1696	92.902505
1692	92.89486
1688	92.893833
1684	92.898711
1680	92.890686
1676	92.889767
1672	92.889877
1668	92.88976
1664	92.885971
1660	92.884947
1656	92.883204
1652	92.873593
1648	92.876695
1644	92.857099
